Code,buying value,average value,selling value,date
GNF,0.144724,0.146172,0.147619,12/13/2023
HKD,159.050921,160.64127,162.231618,12/13/2023
ILS,334.530861,337.875832,341.220803,12/13/2023
INR,14.897301,15.046259,15.195217,12/13/2023
JPY,8.535015,8.620357,8.705698,12/13/2023
KES,8.103327,8.184352,8.265377,12/13/2023
KMF,2.710012,2.737109,2.764207,12/13/2023
KRW,0.942262,0.951683,0.961105,12/13/2023
KWD,"4,028.44","4,068.72","4,109.00",12/13/2023
LSL,65.467624,66.122234,66.776844,12/13/2023
LYD,257.000797,259.570545,262.140294,12/13/2023
MAD,122.177866,123.399521,124.621176,12/13/2023
MRO,3.47525,3.509999,3.544748,12/13/2023
MUR,28.137413,28.418759,28.700105,12/13/2023
MWK,0.737908,0.745287,0.752665,12/13/2023
MZN,19.457673,19.652231,19.846788,12/13/2023
NGN,1.548489,1.563973,1.579456,12/13/2023
NOK,113.322966,114.456081,115.589196,12/13/2023
PLN,309.754409,312.851641,315.948872,12/13/2023
QAR,340.627922,344.033857,347.439792,12/13/2023
RUB,13.822737,13.960951,14.099164,12/13/2023
SAR,331.192882,334.504476,337.816071,12/13/2023
SDG,2.069001,2.089688,2.110376,12/13/2023
SEK,118.959766,120.149243,121.338721,12/13/2023
SGD,924.651922,933.897507,943.143093,12/13/2023
SSP,1.167113,1.178783,1.190452,12/13/2023
SZL,65.451474,66.105923,66.760371,12/13/2023
TRY,42.76452,43.192122,43.619724,12/13/2023
TZS,0.496287,0.501249,0.506212,12/13/2023
UGX,0.327338,0.330611,0.333884,12/13/2023
USD,"1,242.27","1,254.69","1,267.11",12/13/2023
XAF,2.011856,2.031973,2.052089,12/13/2023
XDR,"1,651.11","1,667.62","1,684.13",12/13/2023
XOF,2.037944,2.058321,2.078699,12/13/2023
ZAR,65.435325,66.089612,66.743899,12/13/2023
ZMW,50.91319,51.42227,51.931351,12/13/2023
ZWD,3.274002,3.306739,3.339476,12/13/2023
AED,338.005428,341.385141,344.764854,12/12/2023
AOA,1.470269,1.48497,1.499671,12/12/2023
AUD,818.112429,826.292727,834.473025,12/12/2023
BIF,0.435681,0.440038,0.444394,12/12/2023
CAD,915.921612,925.079903,934.238194,12/12/2023
CHF,"1,415.78","1,429.93","1,444.09",12/12/2023
CNH,172.73145,174.45859,176.18573,12/12/2023
CNY,172.996458,174.726248,176.456038,12/12/2023
DKK,179.342384,181.135627,182.928869,12/12/2023
EGP,40.170177,40.571838,40.973499,12/12/2023
ETB,22.078237,22.298997,22.519757,12/12/2023
EUR,"1,337.08","1,350.45","1,363.82",12/12/2023
GBP,"1,561.44","1,577.05","1,592.66",12/12/2023
GHS,103.181342,104.213052,105.244761,12/12/2023
GNF,0.144606,0.146052,0.147498,12/12/2023
HKD,159.008734,160.598661,162.188587,12/12/2023
ILS,333.398503,336.732151,340.065799,12/12/2023
INR,14.885773,15.034616,15.183459,12/12/2023
JPY,8.533641,8.618969,8.704297,12/12/2023
KES,8.091754,8.172663,8.253573,12/12/2023
KMF,2.707802,2.734877,2.761953,12/12/2023
KRW,0.944597,0.954042,0.963487,12/12/2023
KWD,"4,025.09","4,065.34","4,105.58",12/12/2023
LSL,65.307491,65.9605,66.613509,12/12/2023
LYD,256.791229,259.358882,261.926535,12/12/2023
MAD,122.079479,123.30015,124.520822,12/12/2023
MRO,3.472416,3.507137,3.541858,12/12/2023
MUR,28.082817,28.363617,28.644417,12/12/2023
MWK,0.737307,0.744679,0.752051,12/12/2023
MZN,19.312716,19.505824,19.698932,12/12/2023
NGN,1.569569,1.585263,1.600958,12/12/2023
NOK,113.47881,114.613483,115.748157,12/12/2023
PLN,308.452342,311.536554,314.620766,12/12/2023
QAR,340.471805,343.876179,347.280554,12/12/2023
RUB,13.720854,13.858049,13.995243,12/12/2023
SAR,330.940193,334.249261,337.558329,12/12/2023
SDG,2.067313,2.087984,2.108655,12/12/2023
SEK,118.570446,119.75603,120.941615,12/12/2023
SGD,925.344614,934.597125,943.849637,12/12/2023
SSP,1.166161,1.177821,1.189482,12/12/2023
SZL,65.310594,65.963634,66.616674,12/12/2023
TRY,42.783643,43.211436,43.63923,12/12/2023
TZS,0.494641,0.499587,0.504533,12/12/2023
UGX,0.323968,0.327207,0.330447,12/12/2023
USD,"1,241.26","1,253.67","1,266.08",12/12/2023
XAF,2.007733,2.027808,2.047884,12/12/2023
XDR,"1,647.65","1,664.12","1,680.60",12/12/2023
XOF,2.035661,2.056016,2.07637,12/12/2023
ZAR,65.301905,65.954858,66.607812,12/12/2023
ZMW,51.028072,51.538301,52.04853,12/12/2023
ZWD,3.271333,3.304043,3.336753,12/12/2023
AED,337.751226,341.128397,344.505568,12/11/2023
AOA,1.469204,1.483894,1.498585,12/11/2023
AUD,813.922636,822.06104,830.199444,12/11/2023
BIF,0.435986,0.440345,0.444705,12/11/2023
CAD,912.397103,921.520153,930.643203,12/11/2023
CHF,"1,409.48","1,423.57","1,437.67",12/11/2023
CNH,172.376212,174.0998,175.823388,12/11/2023
CNY,172.603818,174.329682,176.055545,12/11/2023
DKK,179.137401,180.928594,182.719787,12/11/2023
EGP,40.141072,40.542442,40.943812,12/11/2023
ETB,22.065961,22.286598,22.507236,12/11/2023
EUR,"1,335.62","1,348.97","1,362.33",12/11/2023
GBP,"1,555.59","1,571.15","1,586.70",12/11/2023
GHS,103.236821,104.269085,105.301349,12/11/2023
GNF,0.144502,0.145947,0.147391,12/11/2023
HKD,158.846392,160.434695,162.022999,12/11/2023
ILS,334.915148,338.263962,341.612775,12/11/2023
INR,14.874988,15.023723,15.172458,12/11/2023
JPY,8.519396,8.604581,8.689767,12/11/2023
KES,8.090852,8.171753,8.252653,12/11/2023
KMF,2.703979,2.731017,2.758054,12/11/2023
KRW,0.941431,0.950845,0.960258,12/11/2023
KWD,"4,020.09","4,060.28","4,100.48",12/11/2023
LSL,65.247769,65.900181,66.552593,12/11/2023
LYD,256.599592,259.165329,261.731065,12/11/2023
MAD,122.167778,123.389333,124.610887,12/11/2023
MRO,3.4699,3.504596,3.539291,12/11/2023
MUR,28.094099,28.375012,28.655924,12/11/2023
MWK,0.736772,0.744139,0.751506,12/11/2023
MZN,19.417178,19.61133,19.805482,12/11/2023
NGN,1.568432,1.584115,1.599798,12/11/2023
NOK,113.696136,114.832983,115.969829,12/11/2023
PLN,308.017995,311.097863,314.177732,12/11/2023
QAR,340.225119,343.627027,347.028934,12/11/2023
RUB,13.518037,13.653204,13.78837,12/11/2023
SAR,330.704755,334.011468,337.318182,12/11/2023
SDG,2.065816,2.086472,2.107128,12/11/2023
SEK,118.372904,119.556514,120.740123,12/11/2023
SGD,923.435045,932.668463,941.901881,12/11/2023
SSP,1.156633,1.168199,1.179764,12/11/2023
SZL,65.247769,65.900181,66.552593,12/11/2023
TRY,42.797918,43.225854,43.65379,12/11/2023
TZS,0.494903,0.499851,0.5048,12/11/2023
UGX,0.329315,0.332608,0.335901,12/11/2023
USD,"1,240.36","1,252.76","1,265.16",12/11/2023
XAF,2.033566,2.0539,2.074233,12/11/2023
XDR,"1,648.89","1,665.38","1,681.87",12/11/2023
XOF,2.037287,2.057658,2.078029,12/11/2023
ZAR,65.255832,65.908324,66.560817,12/11/2023
ZMW,51.09591,51.606817,52.117725,12/11/2023
ZWD,3.268962,3.301649,3.334335,12/11/2023
AED,337.558907,340.934155,344.309403,12/8/2023
AOA,1.468289,1.48297,1.497652,12/8/2023
AUD,819.799729,827.996898,836.194068,12/8/2023
BIF,0.435714,0.440071,0.444428,12/8/2023
CAD,913.037615,922.167069,931.296523,12/8/2023
CHF,"1,415.85","1,430.01","1,444.17",12/8/2023
CNH,172.942601,174.671852,176.401103,12/8/2023
CNY,173.207252,174.93915,176.671047,12/8/2023
DKK,179.286178,181.078859,182.87154,12/8/2023
EGP,40.116079,40.517199,40.918319,12/8/2023
ETB,22.054082,22.2746,22.495119,12/8/2023
EUR,"1,336.77","1,350.14","1,363.50",12/8/2023
GBP,"1,560.33","1,575.93","1,591.53",12/8/2023
GHS,103.042386,104.072706,105.103026,12/8/2023
GNF,0.144412,0.145856,0.1473,12/8/2023
HKD,158.713401,160.300375,161.887348,12/8/2023
ILS,334.368834,337.712185,341.055535,12/8/2023
INR,14.868826,15.017499,15.166172,12/8/2023
JPY,8.610779,8.696878,8.782977,12/8/2023
KES,8.085815,8.166665,8.247515,12/8/2023
KMF,2.709114,2.736202,2.76329,12/8/2023
KRW,0.948283,0.957765,0.967246,12/8/2023
KWD,"4,021.43","4,061.64","4,101.85",12/8/2023
LSL,66.133115,66.794379,67.455643,12/8/2023
LYD,256.439826,259.003965,261.568104,12/8/2023
MAD,122.584448,123.810169,125.03589,12/8/2023
MRO,3.46774,3.502414,3.537088,12/8/2023
MUR,28.102638,28.383636,28.664634,12/8/2023
MWK,0.736314,0.743676,0.751038,12/8/2023
MZN,19.424921,19.619151,19.81338,12/8/2023
NGN,1.547622,1.563097,1.578572,12/8/2023
NOK,114.201133,115.343029,116.484925,12/8/2023
PLN,308.281762,311.364268,314.446774,12/8/2023
QAR,339.97114,343.370508,346.769876,12/8/2023
RUB,13.498464,13.633435,13.768406,12/8/2023
SAR,330.490172,333.79474,337.099308,12/8/2023
SDG,2.064529,2.085173,2.105816,12/8/2023
SEK,119.287771,120.480528,121.673286,12/8/2023
SGD,927.382096,936.654981,945.927865,12/8/2023
SSP,1.161491,1.173105,1.184719,12/8/2023
SZL,66.137453,66.798761,67.460069,12/8/2023
TRY,42.812177,43.240255,43.668334,12/8/2023
TZS,0.495834,0.500792,0.50575,12/8/2023
UGX,0.32911,0.332401,0.335691,12/8/2023
USD,"1,239.59","1,251.98","1,264.37",12/8/2023
XAF,2.014326,2.034467,2.054609,12/8/2023
XDR,"1,647.02","1,663.49","1,679.96",12/8/2023
XOF,2.036019,2.056377,2.076735,12/8/2023
ZAR,66.130635,66.791875,67.453115,12/8/2023
ZMW,51.222763,51.734939,52.247115,12/8/2023
ZWD,3.266927,3.299593,3.332259,12/8/2023
AOA,1.467374,1.482046,1.496719,12/7/2023
AUD,809.935945,818.034486,826.133028,12/7/2023
BIF,0.435443,0.439797,0.444151,12/7/2023
CAD,910.523845,919.628163,928.732482,12/7/2023
CHF,"1,414.41","1,428.56","1,442.70",12/7/2023
CNH,172.796452,174.524242,176.252032,12/7/2023
CNY,173.005192,174.735069,176.464946,12/7/2023
DKK,178.803456,180.59131,182.379164,12/7/2023
EGP,40.091086,40.491956,40.892827,12/7/2023
ETB,22.044058,22.264476,22.484895,12/7/2023
EUR,"1,333.21","1,346.54","1,359.87",12/7/2023
GBP,"1,554.65","1,570.19","1,585.74",12/7/2023
GHS,102.97819,104.007867,105.037545,12/7/2023
GNF,0.144322,0.145765,0.147208,12/7/2023
HKD,158.575498,160.161093,161.746688,12/7/2023
ILS,333.988942,337.328494,340.668046,12/7/2023
INR,14.859562,15.008143,15.156723,12/7/2023
JPY,8.454279,8.538814,8.623348,12/7/2023
KES,8.0783,8.159074,8.239849,12/7/2023
KMF,2.713,2.740128,2.767255,12/7/2023
KRW,0.934065,0.943405,0.952744,12/7/2023
KWD,"4,015.93","4,056.08","4,096.24",12/7/2023
LSL,65.295356,65.948244,66.601131,12/7/2023
LYD,256.476412,259.040917,261.605422,12/7/2023
MAD,122.490733,123.715517,124.9403,12/7/2023
MRO,3.465579,3.500232,3.534884,12/7/2023
MUR,28.091324,28.372209,28.653094,12/7/2023
MWK,0.735855,0.743213,0.750571,12/7/2023
MZN,19.274692,19.467419,19.660146,12/7/2023
NGN,1.54418,1.559621,1.575061,12/7/2023
NOK,112.812507,113.940518,115.068529,12/7/2023
PLN,308.123765,311.204692,314.285618,12/7/2023
QAR,339.680049,343.076507,346.472964,12/7/2023
RUB,13.297419,13.43038,13.56334,12/7/2023
SAR,330.288608,333.59116,336.893713,12/7/2023
SDG,2.063243,2.083873,2.104504,12/7/2023
SEK,118.170373,119.351957,120.533542,12/7/2023
SGD,922.319203,931.541463,940.763724,12/7/2023
SSP,1.160768,1.172374,1.183981,12/7/2023
SZL,65.295356,65.948244,66.601131,12/7/2023
TRY,42.825146,43.253354,43.681563,12/7/2023
TZS,0.494286,0.499229,0.504171,12/7/2023
UGX,0.328285,0.331568,0.33485,12/7/2023
USD,"1,238.81","1,251.20","1,263.59",12/7/2023
XAF,2.011213,2.031323,2.051433,12/7/2023
XDR,"1,644.49","1,660.93","1,677.37",12/7/2023
XOF,2.037228,2.057598,2.077968,12/7/2023
ZAR,65.298453,65.951372,66.60429,12/7/2023
ZMW,51.563733,52.079318,52.594904,12/7/2023
ZWD,3.264892,3.297537,3.330183,12/7/2023
AED,337.33064,340.703606,344.076572,12/7/2023
AED,337.387159,340.76069,344.13422,12/6/2023
AOA,1.467542,1.482216,1.49689,12/6/2023
AUD,816.223285,824.384694,832.546102,12/6/2023
BIF,0.435493,0.439847,0.444202,12/6/2023
CAD,912.573067,921.697876,930.822685,12/6/2023
CHF,"1,416.13","1,430.28","1,444.44",12/6/2023
CNH,172.920273,174.649301,176.378329,12/6/2023
CNY,173.091868,174.822612,176.553356,12/6/2023
DKK,179.351686,181.145022,182.938358,12/6/2023
EGP,40.095668,40.496584,40.8975,12/6/2023
ETB,22.048436,22.268898,22.48936,12/6/2023
EUR,"1,337.33","1,350.70","1,364.07",12/6/2023
GBP,"1,561.89","1,577.51","1,593.12",12/6/2023
GHS,102.989959,104.019754,105.04955,12/6/2023
GNF,0.144338,0.145781,0.147225,12/6/2023
HKD,158.621498,160.207553,161.793608,12/6/2023
ILS,332.462934,335.787227,339.111521,12/6/2023
INR,14.863738,15.012361,15.160983,12/6/2023
JPY,8.418696,8.502875,8.587053,12/6/2023
KES,8.081701,8.16251,8.243318,12/6/2023
KMF,2.721364,2.748575,2.775786,12/6/2023
KRW,0.944083,0.953523,0.962963,12/6/2023
KWD,"4,012.29","4,052.41","4,092.53",12/6/2023
LSL,65.462024,66.116578,66.771133,12/6/2023
LYD,256.984581,259.554167,262.123754,12/6/2023
MAD,122.700488,123.927368,125.154249,12/6/2023
MRO,3.465975,3.500632,3.535288,12/6/2023
MUR,27.854177,28.132691,28.411204,12/6/2023
MWK,0.735939,0.743298,0.750656,12/6/2023
MZN,19.395215,19.589147,19.78308,12/6/2023
NGN,1.544357,1.559799,1.575241,12/6/2023
NOK,113.456028,114.590474,115.724919,12/6/2023
PLN,309.599266,312.694946,315.790626,12/6/2023
QAR,339.718871,343.115717,346.512563,12/6/2023
RUB,13.358408,13.491979,13.62555,12/6/2023
SAR,330.326357,333.629287,336.932216,12/6/2023
SDG,2.063479,2.084112,2.104744,12/6/2023
SEK,118.266269,119.448812,120.631356,12/6/2023
SGD,924.351809,933.594393,942.836978,12/6/2023
SSP,1.147272,1.158744,1.170215,12/6/2023
SZL,65.468839,66.123461,66.778083,12/6/2023
TRY,42.836236,43.264555,43.692874,12/6/2023
TZS,0.492484,0.497409,0.502333,12/6/2023
UGX,0.327084,0.330355,0.333625,12/6/2023
USD,"1,238.95","1,251.34","1,263.73",12/6/2023
XAF,2.017018,2.037186,2.057354,12/6/2023
XDR,"1,647.54","1,664.01","1,680.48",12/6/2023
XOF,2.041178,2.061587,2.081997,12/6/2023
ZAR,65.465122,66.119707,66.774292,12/6/2023
ZMW,51.677416,52.194137,52.710859,12/6/2023
ZWD,3.265265,3.297914,3.330564,12/6/2023
AED,337.13329,340.504282,343.875275,12/5/2023
AOA,1.466516,1.481179,1.495843,12/5/2023
AUD,814.166838,822.307684,830.448531,12/5/2023
BIF,0.435188,0.439539,0.443891,12/5/2023
CAD,912.741568,921.868062,930.994556,12/5/2023
CHF,"1,419.28","1,433.47","1,447.67",12/5/2023
CNH,173.14231,174.873558,176.604806,12/5/2023
CNY,173.246928,174.979222,176.711517,12/5/2023
DKK,179.966652,181.766137,183.565622,12/5/2023
EGP,40.067631,40.468267,40.868903,12/5/2023
ETB,22.036733,22.257078,22.477423,12/5/2023
EUR,"1,341.59","1,355.01","1,368.42",12/5/2023
GBP,"1,563.89","1,579.53","1,595.17",12/5/2023
GHS,103.176085,104.207742,105.239398,12/5/2023
GNF,0.144237,0.14568,0.147122,12/5/2023
HKD,158.42144,160.005495,161.589549,12/5/2023
ILS,332.011938,335.331722,338.651506,12/5/2023
INR,14.847773,14.996236,15.144699,12/5/2023
JPY,8.431381,8.515686,8.599992,12/5/2023
KES,8.07605,8.156802,8.237554,12/5/2023
KMF,2.720699,2.747903,2.775107,12/5/2023
KRW,0.943423,0.952857,0.96229,12/5/2023
KWD,"4,008.57","4,048.66","4,088.74",12/5/2023
LSL,65.839057,66.497381,67.155706,12/5/2023
LYD,257.215931,259.78783,262.35973,12/5/2023
MAD,122.457452,123.681903,124.906354,12/5/2023
MRO,3.463552,3.498184,3.532816,12/5/2023
MUR,27.897843,28.176793,28.455743,12/5/2023
MWK,0.735424,0.742778,0.750131,12/5/2023
MZN,19.381653,19.57545,19.769247,12/5/2023
NGN,1.549467,1.564961,1.580454,12/5/2023
NOK,114.112738,115.25375,116.394762,12/5/2023
PLN,309.85511,312.953348,316.051587,12/5/2023
QAR,339.597704,342.993338,346.388973,12/5/2023
RUB,13.532305,13.667614,13.802923,12/5/2023
SAR,330.068758,333.369112,336.669467,12/5/2023
SDG,2.062036,2.082654,2.103273,12/5/2023
SEK,118.67076,119.857347,121.043935,12/5/2023
SGD,924.878548,934.126399,943.37425,12/5/2023
SSP,1.160089,1.171688,1.183288,12/5/2023
SZL,65.815534,66.473623,67.131711,12/5/2023
TRY,42.815568,43.243681,43.671793,12/5/2023
TZS,0.493997,0.498937,0.503876,12/5/2023
UGX,0.326236,0.329498,0.33276,12/5/2023
USD,"1,238.09","1,250.47","1,262.85",12/5/2023
XAF,2.023036,2.043265,2.063493,12/5/2023
XDR,"1,649.94","1,666.43","1,682.93",12/5/2023
XOF,2.048417,2.068899,2.089381,12/5/2023
ZAR,65.816772,66.474873,67.132974,12/5/2023
ZMW,51.748994,52.266432,52.783869,12/5/2023
ZWD,3.262982,3.295608,3.328235,12/5/2023
AED,336.762228,340.12951,343.496792,12/4/2023
AOA,1.464861,1.479508,1.494155,12/4/2023
AUD,823.265536,831.49736,839.729184,12/4/2023
BIF,0.434697,0.439044,0.44339,12/4/2023
CAD,914.746699,923.893242,933.039785,12/4/2023
CHF,"1,420.71","1,434.92","1,449.12",12/4/2023
CNH,173.208539,174.94045,176.67236,12/4/2023
CNY,173.265427,174.997906,176.730385,12/4/2023
DKK,180.343631,182.146885,183.950139,12/4/2023
EGP,40.022429,40.422613,40.822797,12/4/2023
ETB,22.013109,22.233218,22.453327,12/4/2023
EUR,"1,344.65","1,358.10","1,371.55",12/4/2023
GBP,"1,568.31","1,583.99","1,599.67",12/4/2023
GHS,102.973737,104.00337,105.033003,12/4/2023
GNF,0.144075,0.145515,0.146956,12/4/2023
HKD,158.278581,159.861207,161.443833,12/4/2023
ILS,332.824602,336.152512,339.480422,12/4/2023
INR,14.840916,14.989311,15.137705,12/4/2023
JPY,8.432381,8.516696,8.601012,12/4/2023
KES,8.07003,8.150723,8.231415,12/4/2023
KMF,2.72505,2.752297,2.779545,12/4/2023
KRW,0.948542,0.958027,0.967511,12/4/2023
KWD,"4,005.61","4,045.66","4,085.71",12/4/2023
LSL,66.300268,66.963204,67.62614,12/4/2023
LYD,257.717853,260.294771,262.87169,12/4/2023
MAD,122.508516,123.733477,124.958439,12/4/2023
MRO,3.459644,3.494237,3.52883,12/4/2023
MUR,27.960977,28.240558,28.52014,12/4/2023
MWK,0.734595,0.74194,0.749285,12/4/2023
MZN,19.241683,19.434081,19.626478,12/4/2023
NGN,1.567506,1.58318,1.598853,12/4/2023
NOK,115.690017,116.8468,118.003584,12/4/2023
PLN,310.403385,313.507105,316.610825,12/4/2023
QAR,339.181815,342.57329,345.964766,12/4/2023
RUB,13.679045,13.815821,13.952598,12/4/2023
SAR,329.679077,332.975535,336.271993,12/4/2023
SDG,2.05971,2.080305,2.1009,12/4/2023
SEK,118.891811,120.080609,121.269407,12/4/2023
SGD,926.498978,935.763032,945.027086,12/4/2023
SSP,1.157543,1.169118,1.180692,12/4/2023
SZL,66.300268,66.963204,67.62614,12/4/2023
TRY,42.735112,43.16242,43.589728,12/4/2023
TZS,0.49344,0.498374,0.503308,12/4/2023
UGX,0.325868,0.329127,0.332385,12/4/2023
USD,"1,236.69","1,249.06","1,261.42",12/4/2023
XAF,2.049198,2.069688,2.090178,12/4/2023
XDR,"1,647.59","1,664.07","1,680.54",12/4/2023
XOF,2.057236,2.077807,2.098377,12/4/2023
ZAR,66.250801,66.913242,67.575683,12/4/2023
ZMW,51.907653,52.426677,52.945701,12/4/2023
ZWD,3.2593,3.29189,3.32448,12/4/2023
AED,336.502474,339.867159,343.231843,12/1/2023
AOA,1.463731,1.478367,1.493003,12/1/2023
AUD,816.328267,824.490725,832.653183,12/1/2023
BIF,0.43498,0.439329,0.443678,12/1/2023
CAD,912.35373,921.476346,930.598961,12/1/2023
CHF,"1,413.25","1,427.38","1,441.51",12/1/2023
CNH,172.865481,174.593961,176.322442,12/1/2023
CNY,173.055785,174.786168,176.516551,12/1/2023
DKK,180.802006,182.609843,184.417681,12/1/2023
EGP,39.991558,40.391434,40.791309,12/1/2023
ETB,21.997983,22.217941,22.437898,12/1/2023
EUR,"1,348.07","1,361.55","1,375.02",12/1/2023
GBP,"1,561.79","1,577.40","1,593.02",12/1/2023
GHS,102.89431,103.923149,104.951989,12/1/2023
GNF,0.143963,0.145403,0.146842,12/1/2023
HKD,158.223844,159.805923,161.388001,12/1/2023
ILS,330.465278,333.769597,337.073916,12/1/2023
INR,14.822673,14.970884,15.119096,12/1/2023
JPY,8.33505,8.418392,8.501734,12/1/2023
KES,8.063806,8.144436,8.225066,12/1/2023
KMF,2.737159,2.764528,2.791896,12/1/2023
KRW,0.945339,0.954792,0.964244,12/1/2023
KWD,"4,001.16","4,041.17","4,081.17",12/1/2023
LSL,65.647325,66.303732,66.960139,12/1/2023
LYD,257.508565,260.08339,262.658216,12/1/2023
MAD,122.584553,123.810275,125.035997,12/1/2023
MRO,3.456976,3.491542,3.526109,12/1/2023
MUR,27.957946,28.237497,28.517048,12/1/2023
MWK,0.734028,0.741368,0.748707,12/1/2023
MZN,19.344854,19.538283,19.731712,12/1/2023
NGN,1.563208,1.578839,1.594469,12/1/2023
NOK,114.627021,115.773175,116.91933,12/1/2023
PLN,309.805598,312.903341,316.001084,12/1/2023
QAR,338.93873,342.327775,345.71682,12/1/2023
RUB,13.849529,13.988011,14.126492,12/1/2023
SAR,329.437762,332.731807,336.025851,12/1/2023
SDG,2.058121,2.0787,2.099279,12/1/2023
SEK,118.023446,119.203561,120.383676,12/1/2023
SGD,923.743523,932.980026,942.216528,12/1/2023
SSP,1.156033,1.167592,1.179151,12/1/2023
SZL,65.641764,66.298115,66.954467,12/1/2023
TRY,42.744782,43.172187,43.599591,12/1/2023
TZS,0.493059,0.497989,0.502919,12/1/2023
UGX,0.323763,0.327001,0.330238,12/1/2023
USD,"1,235.74","1,248.09","1,260.45",12/1/2023
XAF,2.027845,2.048122,2.068398,12/1/2023
XDR,"1,647.60","1,664.07","1,680.55",12/1/2023
XOF,2.066771,2.087437,2.108102,12/1/2023
ZAR,65.638057,66.294371,66.950685,12/1/2023
ZMW,52.03135,52.551611,53.071872,12/1/2023
ZWD,3.256786,3.289351,3.321916,12/1/2023
AED,336.126018,339.486939,342.847859,11/30/2023
AOA,1.473284,1.488015,1.502747,11/30/2023
AUD,819.595252,827.790377,835.985501,11/30/2023
BIF,0.434517,0.438862,0.443206,11/30/2023
CAD,909.034764,918.124194,927.213623,11/30/2023
CHF,"1,413.91","1,428.05","1,442.18",11/30/2023
CNH,173.020452,174.750482,176.480512,11/30/2023
CNY,173.193272,174.925029,176.656787,11/30/2023
DKK,181.668204,183.484702,185.301201,11/30/2023
EGP,39.949019,40.348469,40.747919,11/30/2023
ETB,21.97767,22.197424,22.417179,11/30/2023
EUR,"1,354.53","1,368.08","1,381.62",11/30/2023
GBP,"1,567.59","1,583.27","1,598.94",11/30/2023
