average value
998.35195
998.632088
998.902118
999.18225
999.432395
999.632418
999.772462
1000.05
1000.25
1000.44
1000.57
1000.82
1001.0
1001.27
1001.52
1001.72
1002.0
1002.26
1002.51
1002.71
1002.8
1002.97
1003.11
1003.23
1003.38
1003.38
1003.6
1003.76
1004.04
1004.29
1004.43
1004.52
1004.65
1004.79
1005.06
1005.21
1005.28
1005.58
1005.9
1006.09
1006.27
1006.44
1006.69
1006.84
1006.97
1007.25
1007.39
1007.53
1007.71
1007.78
1007.92
1008.05
1008.28
1008.42
1008.51
1008.57
1008.71
1008.74
1008.81
1008.97
1009.12
1009.27
1009.43
1009.62
1009.82
1009.92
1010.1
1010.2
1010.33
1010.53
1010.7
1010.87
1011.12
1011.22
1011.3
1011.38
1011.51
1011.65
1011.74
1011.82
1011.97
1012.24
1012.35
1012.48
1012.77
1012.99
1013.23
1013.37
1013.51
1013.68
1013.83
1013.88
1014.12
1014.22
1014.34
1014.48
1014.54
1014.73
1014.83
1015.0
1015.19
1015.35
1015.49
1015.65
1015.6
1015.75
1015.77
1015.95
1016.13
1016.38
1016.57
1016.75
1016.71
1016.98
1017.22
1017.39
1017.59
1017.74
1017.77
1018.05
1018.0
1018.29
1018.02
1018.22
1018.49
1018.6
1018.58
1018.64
1018.85
1018.93
1019.13
1019.08
1019.37
1019.32
1019.6
1019.51
1019.76
1019.83
1019.85
1019.71
1019.93
1020.2
1020.15
1020.03
1020.26
1020.43
1020.64
1020.61
1020.79
1021.02
1020.77
1020.5
1020.6
1020.9
1021.1
1021.1
1021.49
1021.59
1021.53
1021.75
1021.62
1021.72
1021.98
1022.17
1022.14
1022.07
1022.4
1022.64
1022.6
1022.6
1022.86
1022.94
1023.02
1022.96
1023.0
1023.14
1023.07
1023.21
1023.37
1023.45
1023.84
1023.81
1024.1
1023.9
1024.2
1024.48
1024.62
1024.83
1025.1
1025.22
1025.3
1025.47
1025.72
1025.95
1026.29
1026.48
1026.76
1027.06
1027.35
1027.68
1027.97
1028.28
1028.58
1028.82
1029.07
1029.28
1029.57
1029.89
1030.19
1030.42
1030.74
1031.03
1031.33
1031.61
1031.92
1032.14
1032.4
1032.68
1032.98
1033.27
1033.45
1033.79
1034.04
1034.44
1034.73
1035.06
1035.45
1035.78
1036.13
1036.47
1036.81
1037.1
1037.34
1037.67
1037.98
1038.28
1038.57
1038.93
1039.27
1039.62
1039.95
1040.23
1040.58
1040.95
1041.35
1041.65
1041.93
1042.18
1042.51
1042.78
1043.05
1043.55
1044.13
1044.63
1045.02
1045.51
1046.05
1046.4
1046.45
1046.73
1046.81
1047.04
1047.11
1047.61
1047.73
1048.09
1048.31
1048.83
1049.35
1049.91
1050.47
1050.59
1050.95
1051.17
1051.77
1052.4
1052.85
1053.17
1053.51
1054.2
1054.75
1054.93
1054.92
1055.52
1056.01
1056.31
1056.79
1056.83
1057.53
1057.63
1058.28
1058.95
1059.51
1060.21
1061.01
1061.58
1061.73
1062.72
1063.48
1064.19
1064.99
1065.24
1066.16
1066.97
1067.28
1068.4
1068.94
1069.55
1070.09
1070.71
1071.7
1072.18
1072.66
1073.11
1073.22
1074.42
1075.28
1075.66
1076.33
1077.01
1077.26
1077.39
1078.95
1079.73
1081.15
1081.86
1081.9
1083.41
1082.84
1083.76
1084.86
1085.79
1085.54
1086.89
1086.9
1086.88
1087.51
1087.68
1088.16
1088.28
1088.99
1089.47
1089.18
1090.14
1090.48
1091.41
1091.32
1092.1
1091.07
1091.05
1092.06
1091.73
1092.06
1092.39
1093.62
1094.64
1094.53
1094.59
1095.03
1095.07
1096.95
1096.12
1097.17
1096.98
1098.9
1100.53
1100.85
1100.25
1100.91
1102.22
1103.23
1103.62
1105.02
1105.13
1105.78
1105.88
1106.63
1107.27
1109.09
1110.21
1111.66
1112.4
1111.94
1112.95
1113.54
1113.69
1113.62
1114.73
1115.51
1116.36
1116.91
1117.4
1118.63
1119.35
1120.42
1120.54
1120.92
1121.51
1122.69
1123.12
1124.16
1124.67
1125.66
1126.33
1126.76
1127.4
1128.26
1129.1
1129.97
1130.79
1131.58
1132.58
1133.41
1134.44
1134.46
1135.86
1137.35
1138.21
1139.39
1141.42
1143.56
1145.28
1147.41
1149.88
1152.55
1154.38
1156.09
1158.11
1160.06
1162.09
1162.61
1164.55
1166.05
1167.01
1167.76
1168.82
1169.67
1169.89
1170.17
1170.62
1171.19
1172.324205
1172.79
1173.34
1174.16
1174.82
1175.58
1176.12
1176.87
1177.39
1178.14
1178.99
1179.64
1180.61
1181.26
1181.9
1182.52
1183.1
1183.72
1184.47
1185.53
1186.43
1187.12
1187.98
1188.71
1189.72
1190.18
1190.67
1191.21
1192.5
1192.95
1193.32
1193.8
1194.25
1195.12
1196.25
1196.71
1197.25
1197.62
1198.58
1198.92
1200.57
1200.93
1202.33
1202.58
1203.09
1205.04
1206.28
1208.43
1210.25
1212.62
1213.52
1214.91
1216.88
1218.0
1219.5
1220.74
1221.13
1221.24
1222.28
1222.33
1222.61
1222.98
1223.33
1223.84
1224.9
1225.0
1225.97
1226.63
1227.48
1228.03
1228.56
1229.08
1229.5
1230.2
1230.87
1231.24
1231.85
1231.74
1232.18
1232.69
1233.24
1233.99
1234.78
1235.59
1236.29
1237.15
1237.18
1238.07
1239.05
1239.94
1240.86
1241.74
1242.71
1244.01
1245.24
1246.77
1248.09
1249.06
1250.47
1251.34
1251.2
1251.98
1252.76
1253.67
1254.69
1255.36
1256.43
1257.28
1258.24
1259.48
1260.04
1261.46
1262.1
1262.95
1263.93
